year,method,y_true,y_pred,pi_lo,pi_hi,abs_error,in_interval,country
2019,naive,0.6845735693426025,0.7126056785562486,0.6805963814908526,0.7446149756216446,0.028032109213646073,True,COL
2019,ets,0.6845735693426025,0.722056452203234,0.6924930767908102,0.7516198276156578,0.037482882860631506,False,COL
2019,arima,0.6845735693426025,0.7311592430728118,0.6991206657128191,0.7631978204328045,0.046585673730209276,False,COL
2019,bayesian,0.6845735693426025,0.7456153689061369,0.7146135121588024,0.7766172256534714,0.061041799563534394,False,COL
2019,xgboost,0.6845735693426025,0.700696587562561,0.6906156601294823,0.7107775149956398,0.01612301821995854,False,COL
2020,naive,0.7043904875505401,0.6845735693426025,0.6511257454386326,0.7180213932465724,0.019816918207937628,True,COL
2020,ets,0.7043904875505401,0.7097611157055395,0.6791498716382438,0.7403723597728351,0.005370628154999335,True,COL
2020,arima,0.7043904875505401,0.6986422215571999,0.6648147014109062,0.7324697417034937,0.005748265993340218,True,COL
2020,bayesian,0.7043904875505401,0.7466055126352088,0.7116388025571717,0.7815722227132459,0.04221502508466868,False,COL
2020,xgboost,0.7043904875505401,0.6872263550758362,0.6767766070158385,0.6976761031358338,0.01716413247470394,False,COL
2021,naive,0.710260587576236,0.7043904875505401,0.6717211921467678,0.7370597829543124,0.005870100025695879,True,COL
2021,ets,0.710260587576236,0.7179794060937271,0.6880717765098431,0.7478870356776112,0.007718818517491122,True,COL
2021,arima,0.710260587576236,0.7192914807621317,0.6862823234385085,0.7523006380857549,0.009030893185895672,True,COL
2021,bayesian,0.710260587576236,0.7533302412231863,0.7173795139919211,0.7892809684544514,0.04306965364695026,False,COL
2021,xgboost,0.710260587576236,0.700072705745697,0.6902463516780817,0.7098990598133124,0.01018788183053898,False,COL
2022,naive,0.6794463576524264,0.710260587576236,0.6783252641385076,0.7421959110139644,0.030814229923809555,True,COL
2022,ets,0.6794463576524264,0.7244037429260505,0.6951122277229357,0.7536952581291653,0.04495738527362403,False,COL
2022,arima,0.6794463576524264,0.7246418610345137,0.6923363514122499,0.7569473706567774,0.04519550338208722,False,COL
2022,bayesian,0.6794463576524264,0.7582621391017113,0.7213751914177646,0.7951490867856579,0.0788157814492848,False,COL
2022,xgboost,0.6794463576524264,0.7025376558303833,0.6929879979599736,0.712087313700793,0.023091298177956854,False,COL
2023,naive,0.688089772175707,0.6794463576524264,0.6461892614202965,0.7127034538845564,0.008643414523280546,True,COL
2023,ets,0.688089772175707,0.7020388129103455,0.6711178638818002,0.7329597619388909,0.01394904073463854,True,COL
2023,arima,0.688089772175707,0.6903038825030241,0.6565626721286537,0.7240450928773945,0.0022141103273171092,True,COL
2023,bayesian,0.688089772175707,0.7474279762425393,0.705571248614848,0.7892847038702306,0.05933820406683232,False,COL
2023,xgboost,0.688089772175707,0.7016725540161133,0.6921346107215124,0.7112104973107142,0.013582781840406288,False,COL
2024,naive,0.6785798534804602,0.688089772175707,0.6555606359306682,0.7206189084207458,0.009509918695246755,True,COL
2024,ets,0.6785798534804602,0.6990597578703182,0.6686213224740731,0.7294981932665632,0.020479904389857917,True,COL
2024,arima,0.6785798534804602,0.6989557503359796,0.6659511986707645,0.7319603020011947,0.020375896855519327,True,COL
2024,bayesian,0.6785798534804602,0.7407618477913414,0.697045860269608,0.7844778353130747,0.06218199431088112,False,COL
2024,xgboost,0.6785798534804602,0.7006011605262756,0.6911324081429324,0.7100699129096188,0.022021307045815397,False,COL
2025,naive,0.586505992383561,0.6785798534804602,0.6463350388763036,0.7108246680846169,0.09207386109689919,False,COL
2025,ets,0.586505992383561,0.6896240377597322,0.6593975301665573,0.7198505453529072,0.1031180453761712,False,COL
2025,arima,0.586505992383561,0.6881706011264888,0.6554485336291822,0.7208926686237953,0.10166460874292771,False,COL
2025,bayesian,0.586505992383561,0.7306401612747635,0.6850412285105897,0.7762390940389373,0.14413416889120245,False,COL
2025,xgboost,0.586505992383561,0.6861697435379028,0.6762601926945834,0.6960792943812223,0.09966375115434178,False,COL
2015,naive,0.5961479295105361,0.5233711078284614,0.47790346071994183,0.568838754936981,0.07277682168207467,False,ECU
2015,ets,0.5961479295105361,0.5219150080339291,0.4808954547469546,0.5629345613209036,0.07423292147660698,False,ECU
2015,arima,0.5961479295105361,0.5139790003662407,0.46906900154168124,0.5588889991908002,0.08216892914429541,False,ECU
2015,bayesian,0.5961479295105361,0.5753089154753046,0.5104271223192169,0.6401907086313923,0.020839014035231473,True,ECU
2015,xgboost,0.5961479295105361,0.5391457676887512,0.527519135177259,0.5507724002002434,0.05700216182178486,False,ECU
2016,naive,0.6513704259069593,0.5961479295105361,0.5451775790445704,0.6471182799765017,0.05522249639642318,False,ECU
2016,ets,0.6513704259069593,0.595024452465584,0.549483536392924,0.640565368538244,0.05634597344137526,False,ECU
2016,arima,0.6513704259069593,0.5912034115483756,0.5404465309689187,0.6419602921278326,0.060167014358583626,False,ECU
2016,bayesian,0.6513704259069593,0.6017520928534805,0.5392105197775287,0.6642936659294324,0.049618333053478736,True,ECU
2016,xgboost,0.6513704259069593,0.5745947957038879,0.5611628625925796,0.5880267288151962,0.07677563020307132,False,ECU
2017,naive,0.6540988211797658,0.6513704259069593,0.5988482561747203,0.7038925956391983,0.0027283952728065497,True,ECU
2017,ets,0.6540988211797658,0.6555168132216072,0.6088657679125127,0.7021678585307016,0.0014179920418413428,True,ECU
2017,arima,0.6540988211797658,0.6508239251693275,0.5982940245645116,0.7033538257741434,0.0032748960104382885,True,ECU
2017,bayesian,0.6540988211797658,0.6496423279380014,0.5881061572127257,0.711178498663277,0.004456493241764448,True,ECU
2017,xgboost,0.6540988211797658,0.6157039403915405,0.6016711510578602,0.6297367297252209,0.03839488078822528,False,ECU
2018,naive,0.6540821859778789,0.6540988211797658,0.6031418906412581,0.7050557517182735,1.6635201886883166e-05,True,ECU
2018,ets,0.6540821859778789,0.6569821996049983,0.6115442124504261,0.7024201867595704,0.0029000136271193355,True,ECU
2018,arima,0.6540821859778789,0.6538165376631606,0.6028457072993068,0.7047873680270145,0.0002656483147183142,True,ECU
2018,bayesian,0.6540821859778789,0.6826705166017226,0.6233992489540431,0.7419417842494022,0.028588330623843694,True,ECU
2018,xgboost,0.6540821859778789,0.6485271453857422,0.6344145575871044,0.66263973318438,0.00555504059213674,True,ECU
2019,naive,0.6396377817123751,0.6540821859778789,0.6045600166124242,0.7036043553433337,0.014444404265503863,True,ECU
2019,ets,0.6396377817123751,0.6559150120448014,0.6115815672166566,0.7002484568729462,0.01627723033242634,True,ECU
2019,arima,0.6396377817123751,0.6538199777647111,0.6042851743486347,0.7033547811807875,0.01418219605233606,True,ECU
2019,bayesian,0.6396377817123751,0.7029789593493667,0.6448070457089948,0.7611508729897386,0.06334117763699165,False,ECU
2019,xgboost,0.6396377817123751,0.6505851745605469,0.6371628008425188,0.664007548278575,0.01094739284817181,True,ECU
2020,naive,0.634026059124426,0.6396377817123751,0.5912352185252203,0.6880403448995298,0.005611722587949064,True,ECU
2020,ets,0.634026059124426,0.6396322191385853,0.5959938511459104,0.6832705871312601,0.005606160014159256,True,ECU
2020,arima,0.634026059124426,0.638407257261418,0.5900262702555242,0.6867882442673118,0.004381198136992004,True,ECU
2020,bayesian,0.634026059124426,0.7073528041849764,0.647566490928051,0.7671391174419018,0.07332674506055037,False,ECU
2020,xgboost,0.634026059124426,0.6398283839225769,0.6264753591399672,0.6531814087051866,0.005802324798150904,True,ECU
2021,naive,0.6235733269112319,0.634026059124426,0.5868216233977682,0.6812304948510838,0.010452732213194094,True,ECU
2021,ets,0.6235733269112319,0.6338001557301679,0.5910825029774772,0.6765178084828586,0.010226828818935996,True,ECU
2021,arima,0.6235733269112319,0.6325329938156712,0.5853613820273728,0.6797046056039696,0.008959666904439278,True,ECU
2021,bayesian,0.6235733269112319,0.7053587879479728,0.6431680616745128,0.7675495142214328,0.08178546103674089,False,ECU
2021,xgboost,0.6235733269112319,0.6330987215042114,0.6197694052710715,0.6464280377373514,0.00952539459297952,True,ECU
2022,naive,0.5914051949351222,0.6235733269112319,0.5774205594399209,0.6697260943825429,0.03216813197610968,True,ECU
2022,ets,0.5914051949351222,0.6232843379605612,0.5813101277768384,0.6652585481442839,0.03187914302543893,True,ECU
2022,arima,0.5914051949351222,0.6215916720186215,0.5754927188127256,0.6676906252245175,0.030186477083499308,True,ECU
2022,bayesian,0.5914051949351222,0.6969128935354136,0.6317723456928106,0.7620534413780167,0.10550769860029141,False,ECU
2022,xgboost,0.5914051949351222,0.6276090145111084,0.614603056481515,0.6406149725407018,0.036203819575986174,False,ECU
2023,naive,0.5997224558762414,0.5914051949351222,0.5455341957308032,0.6372761941394413,0.008317260941119176,True,ECU
2023,ets,0.5997224558762414,0.5911732140301854,0.5489210231583125,0.6334254049020583,0.008549241846055988,True,ECU
2023,arima,0.5997224558762414,0.5879989484793782,0.5422505554523575,0.6337473415063989,0.01172350739686323,True,ECU
2023,bayesian,0.5997224558762414,0.673821636347311,0.6037559251650084,0.7438873475296135,0.07409918047106956,False,ECU
2023,xgboost,0.5997224558762414,0.6024466753005981,0.5896264360476872,0.6152669145535091,0.002724219424356744,True,ECU
2024,naive,0.6630371437513527,0.5997224558762414,0.5547777962595317,0.6446671154929511,0.0633146878751113,False,ECU
2024,ets,0.6630371437513527,0.599537002202624,0.5581624513387294,0.6409115530665185,0.06350014154872874,False,ECU
2024,arima,0.6630371437513527,0.5968124902785844,0.5519651470064986,0.6416598335506702,0.06622465347276829,False,ECU
2024,bayesian,0.6630371437513527,0.6592368995489306,0.5877060715051523,0.7307677275927089,0.0038002442024220873,True,ECU
2024,xgboost,0.6630371437513527,0.5921141505241394,0.5795549840101095,0.6046733170381693,0.0709229932272133,False,ECU
2025,naive,0.6443676976335332,0.6630371437513527,0.6160018531450219,0.7100724343576835,0.01866944611781951,True,ECU
2025,ets,0.6443676976335332,0.6628894195540731,0.6197600423232102,0.706018796784936,0.018521721920539913,True,ECU
2025,arima,0.6443676976335332,0.6925393822980821,0.6614877317935417,0.7235910328026225,0.04817168466454891,False,ECU
2025,bayesian,0.6443676976335332,0.6739445857888953,0.6039093141156381,0.7439798574621524,0.02957688815536208,True,ECU
2025,xgboost,0.6443676976335332,0.6498019695281982,0.6340679851414799,0.6655359539149166,0.005434271894665055,True,ECU
2015,naive,0.5120071207521693,0.4893052251319557,0.3962728383560345,0.5823376119078768,0.022701895620213575,True,GTM
2015,ets,0.5120071207521693,0.46816995631535974,0.414748157237123,0.5215917553935965,0.04383716443680952,True,GTM
2015,arima,0.5120071207521693,0.48977216512577726,0.4237996784223926,0.555744651829162,0.022234955626391995,True,GTM
2015,bayesian,0.5120071207521693,0.4791301229777636,0.4225766406520585,0.5356836053034686,0.03287699777440567,True,GTM
2015,xgboost,0.5120071207521693,0.48225143551826477,0.47257777256009215,0.4919250984764374,0.029755685233904483,False,GTM
2016,naive,0.5040104525437691,0.5120071207521693,0.42185007927449936,0.6021641622298392,0.00799666820840017,True,GTM
2016,ets,0.5040104525437691,0.47781530767965485,0.42406620022349323,0.5315644151358165,0.026195144864114228,True,GTM
2016,arima,0.5040104525437691,0.4958892539193418,0.4318622448471173,0.5599162629915663,0.008121198624427284,True,GTM
2016,bayesian,0.5040104525437691,0.4878258639846398,0.4308049177544761,0.5448468102148035,0.016184588559129298,True,GTM
2016,xgboost,0.5040104525437691,0.48129239678382874,0.4700381646672238,0.49254662890043366,0.022718055759940348,False,GTM
2017,naive,0.5057566127296286,0.5040104525437691,0.41666117666466745,0.5913597284228707,0.001746160185859491,True,GTM
2017,ets,0.5057566127296286,0.4764778454446322,0.42390772104789054,0.5290479698413738,0.0292787672849964,True,GTM
2017,arima,0.5057566127296286,0.5096680731268924,0.44775397101837033,0.5715821752354145,0.003911460397263866,True,GTM
2017,bayesian,0.5057566127296286,0.4939794240848526,0.437636665780916,0.5503221823887893,0.011777188644775949,True,GTM
2017,xgboost,0.5057566127296286,0.4921704828739166,0.48117063175709796,0.5031703339907353,0.013586129855711948,False,GTM
2018,naive,0.4732823259265927,0.5057566127296286,0.4210152948862343,0.5904979305730228,0.03247428680303588,True,GTM
2018,ets,0.4732823259265927,0.4793516864697464,0.42757762417886286,0.5311257487606299,0.006069360543153712,True,GTM
2018,arima,0.4732823259265927,0.4883702775532228,0.4501254456947591,0.5266151094116865,0.015087951626630125,True,GTM
2018,bayesian,0.4732823259265927,0.49955896230595004,0.4440349842221352,0.5550829403897649,0.026276636379357343,True,GTM
2018,xgboost,0.4732823259265927,0.5014718174934387,0.48951152217162563,0.5134321128152518,0.028189491566846026,False,GTM
2019,naive,0.4927935535806572,0.4732823259265927,0.39033037899953993,0.5562342728536455,0.01951122765406449,True,GTM
2019,ets,0.4927935535806572,0.4787702824514724,0.4283484127690616,0.5291921521338833,0.014023271129184778,True,GTM
2019,arima,0.4927935535806572,0.5175979052575065,0.48042762858188065,0.5547681819331324,0.0248043516768493,True,GTM
2019,bayesian,0.4927935535806572,0.48675611866145235,0.43424268312259634,0.5392695542003083,0.0060374349192048316,True,GTM
2019,xgboost,0.4927935535806572,0.4839668273925781,0.47181060483182324,0.496123049953333,0.00882672618807906,True,GTM
2020,naive,0.5135323245362436,0.4927935535806572,0.4118515649900555,0.5737355421712589,0.02073877095558646,True,GTM
2020,ets,0.5135323245362436,0.4799445997647756,0.4306492945616943,0.5292399049678569,0.03358772477146804,True,GTM
2020,arima,0.5135323245362436,0.5261214911720533,0.4896219105959257,0.562621071748181,0.012589166635809668,True,GTM
2020,bayesian,0.5135323245362436,0.4869686428220178,0.43577528442909796,0.5381620012149376,0.02656368171422585,True,GTM
2020,xgboost,0.5135323245362436,0.4777202904224396,0.46572730283207286,0.4897132780128063,0.03581203411380407,False,GTM
2021,naive,0.5214686996005725,0.5135323245362436,0.43443894299546726,0.59262570607702,0.007936375064328871,True,GTM
2021,ets,0.5214686996005725,0.49508344518196834,0.4469554907385679,0.5432113996253688,0.026385254418604176,True,GTM
2021,arima,0.5214686996005725,0.5201686771717738,0.4847760581119553,0.5555612962315923,0.001300022428798675,True,GTM
2021,bayesian,0.5214686996005725,0.4941272377522491,0.4427386541529305,0.5455158213515676,0.027341461848323423,True,GTM
2021,xgboost,0.5214686996005725,0.4938931167125702,0.48161552763215515,0.5061707057929852,0.027575582888002326,False,GTM
2022,naive,0.5430134260630037,0.5214686996005725,0.4442619573716746,0.5986754418294704,0.02154472646243122,True,GTM
2022,ets,0.5430134260630037,0.5008332615385226,0.45335306375880313,0.548313459318242,0.042180164524481145,True,GTM
2022,arima,0.5430134260630037,0.5141893599935259,0.47984971921290953,0.5485290007741422,0.02882406606947785,True,GTM
2022,bayesian,0.5430134260630037,0.506515984582637,0.45460128478851936,0.5584306843767547,0.03649744148036671,True,GTM
2022,xgboost,0.5430134260630037,0.4977525472640991,0.4833027559436709,0.5122023385845274,0.045260878798904614,False,GTM
2023,naive,0.5043993601339902,0.5430134260630037,0.46739935258848564,0.6186274995375218,0.03861406592901351,True,GTM
2023,ets,0.5043993601339902,0.5093278102093118,0.4617545163015596,0.5569011041170641,0.004928450075321611,True,GTM
2023,arima,0.5043993601339902,0.49946344021754585,0.46514101436472766,0.533785866070364,0.004935919916444376,True,GTM
2023,bayesian,0.5043993601339902,0.5262663433039206,0.47386985425275163,0.5786628323550896,0.02186698316993041,True,GTM
2023,xgboost,0.5043993601339902,0.5282355546951294,0.5130725578464947,0.543398551543764,0.023836194561139168,False,GTM
2024,naive,0.4974255517252586,0.5043993601339902,0.4296603812577024,0.579138339010278,0.00697380840873163,True,GTM
2024,ets,0.4974255517252586,0.5103138239674097,0.46372706096409155,0.5569005869707278,0.012888272242151055,True,GTM
2024,arima,0.4974255517252586,0.5206897085711132,0.4872554213233163,0.5541239958189101,0.02326415684585459,True,GTM
2024,bayesian,0.4974255517252586,0.521701713429043,0.4700717817656667,0.5733316450924194,0.024276161703784438,True,GTM
2024,xgboost,0.4974255517252586,0.49780988693237305,0.48234225998477287,0.5132775138799732,0.00038433520711445013,True,GTM
2025,naive,0.5010461062539318,0.4974255517252586,0.4242318869104667,0.5706192165400505,0.003620554528673159,True,GTM
2025,ets,0.5010461062539318,0.510044128584292,0.4642966974898969,0.5557915596786872,0.008998022330360289,True,GTM
2025,arima,0.5010461062539318,0.5444968894620997,0.511441477048251,0.5775523018759484,0.043450783208167976,False,GTM
2025,bayesian,0.5010461062539318,0.5148203428578706,0.4640070923836901,0.5656335933320511,0.013774236603938839,True,GTM
2025,xgboost,0.5010461062539318,0.5058517456054688,0.4899632459047521,0.5217402453061855,0.004805639351536994,True,GTM
2017,naive,0.4086039094287534,0.4096383142283001,0.35100510965507914,0.46827151880152107,0.0010344047995466954,True,HND
2017,ets,0.4086039094287534,0.46508707112872905,0.41873282097548903,0.5114413212819691,0.05648316169997564,False,HND
2017,arima,0.4086039094287534,0.41164275087732605,0.35269030421889636,0.47059519753575574,0.003038841448572638,True,HND
2017,bayesian,0.4086039094287534,0.3999970575046295,0.3493879633131886,0.4506061516960704,0.008606851924123915,True,HND
2017,xgboost,0.4086039094287534,0.4165492057800293,0.40148599789239225,0.43161241366766634,0.007945296351275888,True,HND
2018,naive,0.4194555006869235,0.4086039094287534,0.3519234366462033,0.4652843822113035,0.01085159125817009,True,HND
2018,ets,0.4194555006869235,0.4188353594658067,0.36982642400334664,0.46784429492826674,0.00062014122111681,True,HND
2018,arima,0.4194555006869235,0.41041617608199893,0.35345437366097265,0.4673779785030252,0.00903932460492457,True,HND
2018,bayesian,0.4194555006869235,0.3830917438435508,0.33511283753656845,0.4310706501505332,0.036363756843372674,True,HND
2018,xgboost,0.4194555006869235,0.41296130418777466,0.3984784073395991,0.4274442010359502,0.006494196499148841,True,HND
2019,naive,0.4024573032705977,0.4194555006869235,0.36454292120621357,0.47436808016763343,0.0169981974163258,True,HND
2019,ets,0.4024573032705977,0.4200048816721235,0.3724322010348483,0.46757756230939873,0.01754757840152582,True,HND
2019,arima,0.4024573032705977,0.4218528308025202,0.36662821202820484,0.4770774495768355,0.019395527531922474,True,HND
2019,bayesian,0.4024573032705977,0.37744378180302807,0.3300982123420641,0.42478935126399203,0.025013521467569633,True,HND
2019,xgboost,0.4024573032705977,0.41400930285453796,0.39976012476236605,0.4282584809467099,0.011551999583940264,True,HND
2020,naive,0.39045757218551,0.4024573032705977,0.34876567419479876,0.45614893234639664,0.011999731085087673,True,HND
2020,ets,0.39045757218551,0.41102106045757575,0.36459277084644537,0.45744935006870613,0.020563488272065722,True,HND
2020,arima,0.39045757218551,0.40368794166481153,0.349793455137526,0.45758242819209705,0.013230369479301507,True,HND
2020,bayesian,0.39045757218551,0.36647535955114985,0.3203150407478181,0.4126356783544816,0.023982212634360178,True,HND
2020,xgboost,0.39045757218551,0.40661993622779846,0.39255538737570844,0.4206844850798885,0.016162364042288435,False,HND
2021,naive,0.3920835836626861,0.39045757218551,0.33807068877397406,0.442844455597046,0.0016260114771760592,True,HND
2021,ets,0.3920835836626861,0.3997790136764306,0.3543237391845325,0.44523428816832866,0.007695430013744509,True,HND
2021,arima,0.3920835836626861,0.3910065097803635,0.33848587580177,0.443527143758957,0.0010770738823225878,True,HND
2021,bayesian,0.3920835836626861,0.3542783091492349,0.30914882890450524,0.3994077893939646,0.03780527451345117,True,HND
2021,xgboost,0.3920835836626861,0.406950980424881,0.3929856239945908,0.42091633685517116,0.014867396762194895,False,HND
2023,naive,0.4012421121992376,0.3920835836626861,0.341092410847735,0.44307475647763717,0.009158528536551525,True,HND
2023,ets,0.4012421121992376,0.3956834393894321,0.3513522515551934,0.44001462722367085,0.005558672809805487,True,HND
2023,arima,0.4012421121992376,0.3926836530027754,0.3415628852812675,0.44380442072428333,0.008558459196462198,True,HND
2023,bayesian,0.4012421121992376,0.3243061316596318,0.27605537588221973,0.37255688743704385,0.07693598053960582,False,HND
2023,xgboost,0.4012421121992376,0.4012405574321747,0.38744794042296943,0.41503317444137994,1.5547670629278976e-06,True,HND
2024,naive,0.4135871529311772,0.4012421121992376,0.35151163815882946,0.45097258623964576,0.012345040731939594,True,HND
2024,ets,0.4135871529311772,0.3991738583084133,0.3558157532748354,0.4425319633419912,0.014413294622763917,True,HND
2024,arima,0.4135871529311772,0.4022376761682806,0.3523536182906264,0.4521217340459348,0.011349476762896604,True,HND
2024,bayesian,0.4135871529311772,0.33914974111058727,0.2887469511966162,0.38955253102455834,0.07443741182058994,False,HND
2024,xgboost,0.4135871529311772,0.4030311703681946,0.3894956400620995,0.41656670067428964,0.010555982562982624,True,HND
2015,naive,0.1905758827131121,0.1971322701970929,0.17616910130653612,0.21809543908764967,0.006556387483980797,True,MEX
2015,ets,0.1905758827131121,0.20214523510399063,0.18201006192845398,0.22228040827952728,0.011569352390878529,True,MEX
2015,arima,0.1905758827131121,0.20349751797571708,0.1818109341374577,0.22518410181397647,0.01292163526260498,True,MEX
2015,bayesian,0.1905758827131121,0.23089342304068144,0.19967771317299926,0.26210913290836363,0.040317540327569346,False,MEX
2015,xgboost,0.1905758827131121,0.19947169721126556,0.19533852964055046,0.20360486478198067,0.008895814498153465,False,MEX
2016,naive,0.1906124238476762,0.1905758827131121,0.1698762399166917,0.2112755255095325,3.65411345641109e-05,True,MEX
2016,ets,0.1906124238476762,0.19422883175680494,0.17442300888727824,0.21403465462633164,0.0036164079091287327,True,MEX
2016,arima,0.1906124238476762,0.19555401493041452,0.1742112052360539,0.21689682462477514,0.004941591082738311,True,MEX
2016,bayesian,0.1906124238476762,0.21490634023997413,0.18229537197815845,0.2475173085017898,0.024293916392297915,True,MEX
2016,xgboost,0.1906124238476762,0.19034932553768158,0.1863206903726212,0.19437796070274196,0.00026309830999463046,True,MEX
2017,naive,0.2073023203221666,0.1906124238476762,0.1704866109689439,0.2107382367264085,0.0166898964744904,True,MEX
2017,ets,0.2073023203221666,0.19378061381031983,0.17453696836627522,0.21302425925436444,0.013521706511846782,True,MEX
2017,arima,0.2073023203221666,0.1951919990974739,0.1744712414522634,0.2159127567426844,0.012110321224692716,True,MEX
2017,bayesian,0.2073023203221666,0.20318209343503857,0.1710865770867866,0.23527760978329054,0.004120226887128042,True,MEX
2017,xgboost,0.2073023203221666,0.19015216827392578,0.1861422952391953,0.19416204130865627,0.01715015204824083,False,MEX
2018,naive,0.2049619011302594,0.2073023203221666,0.18749156287300814,0.22711307777132508,0.0023404191919072226,True,MEX
2018,ets,0.2049619011302594,0.21135047681213853,0.19223735660826682,0.23046359701601024,0.006388575681879144,True,MEX
2018,arima,0.2049619011302594,0.2132682153275753,0.19284267331575053,0.2336937573394001,0.008306314197315923,True,MEX
2018,bayesian,0.2049619011302594,0.20251291970439986,0.1718085779882978,0.23321726142050192,0.002448981425859531,True,MEX
2018,xgboost,0.2049619011302594,0.20974594354629517,0.2056344797478709,0.21385740734471942,0.0047840424160357775,False,MEX
2019,naive,0.1903174875310992,0.2049619011302594,0.1855458273551141,0.22437797490540468,0.014644413599160189,True,MEX
2019,ets,0.1903174875310992,0.2082861705615446,0.18959712736920314,0.22697521375388607,0.01796868303044541,True,MEX
2019,arima,0.1903174875310992,0.2101928128081779,0.1901976042582413,0.23018802135811448,0.019875325277078693,True,MEX
2019,bayesian,0.1903174875310992,0.20026785317288404,0.1708123272636475,0.22972337908212057,0.009950365641784836,True,MEX
2019,xgboost,0.1903174875310992,0.2074456810951233,0.2028852818870071,0.21200608030323947,0.01712819356402409,False,MEX
2020,naive,0.1929603535789836,0.1903174875310992,0.17053868926213162,0.21009628580006678,0.0026428660478844124,True,MEX
2020,ets,0.1929603535789836,0.1924602271673928,0.17358114230620936,0.21133931202857625,0.0005001264115908066,True,MEX
2020,arima,0.1929603535789836,0.19381600965298662,0.1735577132331507,0.21407430607282255,0.0008556560740030084,True,MEX
2020,bayesian,0.1929603535789836,0.19163732140091516,0.16314386641869283,0.2201307763831375,0.0013230321780684506,True,MEX
2020,xgboost,0.1929603535789836,0.19194743037223816,0.18727138348208514,0.19662347726239118,0.001012923206745453,True,MEX
2021,naive,0.1941925574263553,0.1929603535789836,0.17367401098585203,0.2122466961721152,0.0012322038473716879,True,MEX
2021,ets,0.1941925574263553,0.19496111988159948,0.17653571678667573,0.21338652297652322,0.0007685624552441761,True,MEX
2021,arima,0.1941925574263553,0.1964556787460093,0.1767089023069591,0.2162024551850595,0.0022631213196540045,True,MEX
2021,bayesian,0.1941925574263553,0.18610137142564737,0.1586254415185279,0.21357730133276684,0.008091186000707934,True,MEX
2021,xgboost,0.1941925574263553,0.20355349779129028,0.1990228846008889,0.20808411098169166,0.009360940364934983,False,MEX
2022,naive,0.1883778174656253,0.1941925574263553,0.1753489359680739,0.2130361788846367,0.005814739960730009,True,MEX
2022,ets,0.1883778174656253,0.1960154682402066,0.17801277056417178,0.21401816591624143,0.007637650774581312,True,MEX
2022,arima,0.1883778174656253,0.19757854098141914,0.178297870788763,0.21685921117407528,0.009200723515793846,True,MEX
2022,bayesian,0.1883778174656253,0.18226058773980292,0.15561597124510582,0.2089052042345,0.006117229725822376,True,MEX
2022,xgboost,0.1883778174656253,0.1978461742401123,0.1927559939602615,0.2029363545199631,0.009468356774487013,False,MEX
2023,naive,0.1715730979600878,0.1883778174656253,0.16976602731830906,0.20698960761294152,0.016804719505537496,True,MEX
2023,ets,0.1715730979600878,0.18983873636858967,0.17212438342559036,0.20755308931158897,0.018265638408501872,False,MEX
2023,arima,0.1715730979600878,0.1911687567451358,0.17217357600160318,0.21016393748866843,0.019595658785048015,False,MEX
2023,bayesian,0.1715730979600878,0.17698300226463287,0.1511298467394714,0.20283615778979433,0.005409904304545077,True,MEX
2023,xgboost,0.1715730979600878,0.19058865308761597,0.18546275690849978,0.19571454926673215,0.019015555127528172,False,MEX
2024,naive,0.1611318865527135,0.1715730979600878,0.1525794050157538,0.1905667909044218,0.010441211407374307,True,MEX
2024,ets,0.1611318865527135,0.17257306324779356,0.15462953344078448,0.19051659305480265,0.011441176695080074,True,MEX
2024,arima,0.1611318865527135,0.1732320971969037,0.15396574159772375,0.19249845279608363,0.012100210644190201,True,MEX
2024,bayesian,0.1611318865527135,0.16668386281113523,0.14156676866537948,0.19180095695689098,0.0055519762584217425,True,MEX
2024,xgboost,0.1611318865527135,0.1791037768125534,0.17400916842273148,0.18419838520237533,0.017971890259839918,False,MEX
2025,naive,0.1583054663180246,0.1611318865527135,0.14221996273913662,0.18004381036629036,0.0028264202346888756,True,MEX
2025,ets,0.1583054663180246,0.16190592225420153,0.14411508644102933,0.17969675806737373,0.003600455936176916,True,MEX
2025,arima,0.1583054663180246,0.16224194254816604,0.1431277950453852,0.18135609005094688,0.003936476230141428,True,MEX
2025,bayesian,0.1583054663180246,0.15507468751324188,0.1306330131081842,0.17951636191829956,0.00323077880478273,True,MEX
2025,xgboost,0.1583054663180246,0.1647368222475052,0.15895905655828793,0.17051458793672244,0.0064313559294805756,False,MEX
2015,naive,0.767188505492044,0.7890782313111635,0.7628415854346413,0.8153148771876857,0.02188972581911952,True,PER
2015,ets,0.767188505492044,0.7939934235350342,0.7686388394946437,0.8193480075754247,0.026804918042990233,False,PER
2015,arima,0.767188505492044,0.7942307148187804,0.7679155759032318,0.820545853734329,0.0270422093267364,False,PER
2015,bayesian,0.767188505492044,0.8066882089314202,0.773480235473355,0.8398961823894855,0.039499703439376255,False,PER
2015,xgboost,0.767188505492044,0.7855741381645203,0.7819255245639728,0.7892227517650677,0.018385632672476282,False,PER
2016,naive,0.7182848901621204,0.767188505492044,0.7404100642857475,0.7939669466983404,0.0489036153299236,False,PER
2016,ets,0.7182848901621204,0.7970956731377387,0.7716330043350408,0.8225583419404365,0.07881078297561828,False,PER
2016,arima,0.7182848901621204,0.7702560124516157,0.7434143345401799,0.7970976903630514,0.0519711222894953,False,PER
